clock_ns,clock_ns_reported,setup_wns_ns,setup_tns_ns,hold_wns_ns,hold_tns_ns,setup_vio_count,hold_vio_count,max_slew_violation_count,max_cap_violation_count,core_area_um2,die_area_um2,instance_count,utilization_pct,wire_length_um,vias_count,power_total_W,power_internal_W,power_switching_W,power_leakage_W,power_source,power_status,drc_errors,drc_errors_route,drc_errors_klayout,drc_errors_magic,lvs_errors,antenna_violations,antenna_violations_route,antenna_violating_nets,antenna_violating_pins,ir_drop_worst_V,ir_status,power_fair_sta_rpt,status
140.0,,-61.904417566437694,-1134.1519759916484,0,0,164,0,45,1,541194,567726,15496,0.124164,148980,40824,0.005175420548766851,,,,metrics.json,OK,0,0,0,0,0,1,1,1,1,0.00391,OK,,FLOW_COMPLETED_TIMING_AND_SIGNOFF_FAIL
