Reading timing models for corner nom_tt_025C_1v80…
Reading timing library for the 'nom_tt_025C_1v80' corner at '/pdk/volare/sky130/versions/0fe599b2afb6708d281543108caf8310912f54af/sky130A/libs.ref/sky130_fd_sc_hd/lib/sky130_fd_sc_hd__tt_025C_1v80.lib'…
Reading timing models for corner nom_ff_n40C_1v95…
Reading timing library for the 'nom_ff_n40C_1v95' corner at '/pdk/volare/sky130/versions/0fe599b2afb6708d281543108caf8310912f54af/sky130A/libs.ref/sky130_fd_sc_hd/lib/sky130_fd_sc_hd__ff_n40C_1v95.lib'…
Reading timing models for corner nom_ss_100C_1v60…
Reading timing library for the 'nom_ss_100C_1v60' corner at '/pdk/volare/sky130/versions/0fe599b2afb6708d281543108caf8310912f54af/sky130A/libs.ref/sky130_fd_sc_hd/lib/sky130_fd_sc_hd__ss_100C_1v60.lib'…
Reading OpenROAD database at '/work/runs/RUN_2026-03-17_14-13-04/30-openroad-cts/rns_top_crt.odb'…
Reading design constraints file at 'designs/_shared/ll_policy/constraints.sdc'…
[INFO] No information on clock propagation in input SDC file-- propagating all clocks.
[INFO] Setting RC values…
[INFO RSZ-0094] Found 39 endpoints with setup violations.
[INFO RSZ-0099] Repairing 39 out of 39 (100.00%) violating endpoints...
   Iter   | Removed | Resized | Inserted | Cloned |  Pin  |    WNS   |   TNS      |  Viol  | Worst
      530 |       0 |     214 |      164 |      0 |    99 |   -9.405 |     -229.9 |     39 | _3238_/D
      540 |       0 |     219 |      172 |      0 |   100 |   -9.405 |     -230.7 |     39 | _3238_/D
      544 |       0 |     195 |      157 |      0 |    97 |   -9.405 |     -226.4 |     39 | _3238_/D
      550 |       0 |     196 |      167 |      0 |    97 |   -9.405 |     -227.8 |     39 | _3238_/D
      560 |       0 |     199 |      181 |      0 |    97 |   -9.405 |     -228.9 |     39 | _3238_/D
      570 |       0 |     207 |      185 |      0 |    97 |   -9.405 |     -229.4 |     39 | _3238_/D
      580 |       0 |     216 |      187 |      0 |    97 |   -9.405 |     -230.1 |     39 | _3238_/D
      587 |       0 |     199 |      174 |      0 |    97 |   -9.405 |     -226.4 |     39 | _3238_/D
      590 |       0 |     199 |      177 |      0 |    98 |   -9.405 |     -228.6 |     39 | _3238_/D
      600 |       0 |     202 |      192 |      0 |    98 |   -9.405 |     -229.0 |     39 | _3238_/D
      610 |       0 |     211 |      194 |      0 |    98 |   -9.405 |     -228.4 |     39 | _3238_/D
      620 |       0 |     218 |      200 |      0 |    98 |   -9.405 |     -230.0 |     39 | _3238_/D
      627 |       0 |     201 |      188 |      0 |    97 |   -9.405 |     -226.4 |     39 | _3238_/D
      630 |       0 |     201 |      193 |      0 |    97 |   -9.405 |     -228.6 |     39 | _3238_/D
      640 |       0 |     204 |      208 |      0 |    97 |   -9.405 |     -228.7 |     39 | _3238_/D
      650 |       0 |     209 |      214 |      0 |    99 |   -9.405 |     -229.7 |     39 | _3238_/D
      660 |       0 |     218 |      216 |      0 |    99 |   -9.405 |     -229.1 |     39 | _3238_/D
      670 |       0 |     224 |      224 |      0 |    99 |   -9.405 |     -230.6 |     39 | _3238_/D
      670 |       0 |     204 |      205 |      0 |    97 |   -9.405 |     -226.4 |     39 | _3238_/D
      680 |       0 |     206 |      221 |      0 |    97 |   -9.405 |     -228.4 |     39 | _3238_/D
      690 |       0 |     214 |      225 |      0 |    97 |   -9.405 |     -228.7 |     39 | _3238_/D
      700 |       0 |     224 |      225 |      0 |    97 |   -9.405 |     -228.7 |     39 | _3238_/D
      710 |       0 |     230 |      231 |      0 |    98 |   -9.405 |     -230.2 |     39 | _3238_/D
      716 |       0 |     209 |      219 |      0 |    97 |   -9.405 |     -226.5 |     39 | _3238_/D
      720 |       0 |     212 |      219 |      0 |    97 |   -9.405 |     -226.6 |     39 | _3238_/D
      730 |       0 |     222 |      219 |      0 |    97 |   -9.427 |     -225.5 |     39 | _3238_/D
      740 |       0 |     232 |      219 |      0 |    97 |   -9.427 |     -224.8 |     39 | _3238_/D
      750 |       0 |     241 |      219 |      0 |    98 |   -9.435 |     -224.6 |     39 | _3238_/D
      760 |       0 |     246 |      223 |      0 |   101 |   -9.435 |     -224.4 |     39 | _3238_/D
      770 |       0 |     251 |      225 |      0 |   105 |   -9.435 |     -224.5 |     39 | _3238_/D
      771 |       0 |     221 |      222 |      0 |    97 |   -9.405 |     -226.3 |     39 | _3238_/D
      780 |       0 |     223 |      236 |      0 |    97 |   -9.405 |     -228.1 |     39 | _3238_/D
      790 |       0 |     230 |      242 |      0 |    97 |   -9.405 |     -229.1 |     39 | _3238_/D
      800 |       0 |     240 |      242 |      0 |    97 |   -9.405 |     -228.9 |     39 | _3238_/D
      810 |       0 |     246 |      250 |      0 |    97 |   -9.405 |     -231.1 |     39 | _3238_/D
      820 |       0 |     253 |      254 |      0 |    98 |   -9.405 |     -231.5 |     39 | _3238_/D
      821 |       0 |     225 |      237 |      0 |    97 |   -9.405 |     -226.3 |     39 | _3238_/D
      830 |       0 |     227 |      251 |      0 |    97 |   -9.405 |     -228.1 |     39 | _3238_/D
      840 |       0 |     234 |      257 |      0 |    97 |   -9.405 |     -229.1 |     39 | _3238_/D
      850 |       0 |     244 |      257 |      0 |    97 |   -9.405 |     -229.0 |     39 | _3238_/D
      860 |       0 |     250 |      265 |      0 |    97 |   -9.405 |     -230.4 |     39 | _3238_/D
      863 |       0 |     227 |      252 |      0 |    97 |   -9.405 |     -226.3 |     39 | _3238_/D
      870 |       0 |     233 |      252 |      0 |    97 |   -9.427 |     -225.8 |     39 | _3238_/D
      880 |       0 |     242 |      252 |      0 |    98 |   -9.427 |     -225.3 |     39 | _3238_/D
      890 |       0 |     252 |      252 |      0 |    98 |   -9.435 |     -224.9 |     39 | _3238_/D
      900 |       0 |     260 |      256 |      0 |    98 |   -9.435 |     -224.8 |     39 | _3238_/D
      910 |       0 |     266 |      259 |      0 |   101 |   -9.435 |     -224.6 |     39 | _3238_/D
      914 |       0 |     236 |      255 |      0 |    97 |   -9.405 |     -226.3 |     39 | _3238_/D
      920 |       0 |     241 |      255 |      0 |    97 |   -9.405 |     -224.8 |     39 | _3238_/D
      930 |       0 |     247 |      259 |      0 |    99 |   -9.405 |     -224.4 |     39 | _3238_/D
      940 |       0 |     252 |      259 |      0 |   104 |   -9.405 |     -223.7 |     39 | _3238_/D
      950 |       0 |     258 |      263 |      0 |   106 |   -9.405 |     -223.9 |     39 | _3238_/D
      960 |       0 |     264 |      265 |      0 |   109 |   -9.405 |     -223.7 |     39 | _3238_/D
      970 |       0 |     272 |      265 |      0 |   111 |   -9.405 |     -223.5 |     39 | _3238_/D
      980 |       0 |     277 |      267 |      0 |   115 |   -9.405 |     -223.0 |     39 | _3238_/D
      990 |       0 |     279 |      273 |      0 |   121 |   -9.405 |     -222.9 |     39 | _3238_/D
     1000 |       0 |     285 |      277 |      0 |   123 |   -9.405 |     -218.8 |     39 | _3238_/D
     1010 |       0 |     291 |      281 |      0 |   125 |   -9.405 |     -218.6 |     39 | _3238_/D
     1020 |       0 |     298 |      283 |      0 |   127 |   -9.405 |     -217.5 |     39 | _3238_/D
     1030 |       0 |     303 |      285 |      0 |   131 |   -9.405 |     -217.2 |     39 | _3238_/D
     1040 |       0 |     310 |      289 |      0 |   132 |   -9.405 |     -218.2 |     39 | _3238_/D
     1050 |       0 |     318 |      291 |      0 |   133 |   -9.405 |     -218.4 |     39 | _3238_/D
     1058 |       0 |     305 |      289 |      0 |   131 |   -9.405 |     -217.2 |     39 | _3238_/D
     1060 |       0 |     306 |      289 |      0 |   131 |   -9.405 |     -217.1 |     39 | _3238_/D
     1070 |       0 |     308 |      307 |      0 |   131 |   -9.405 |     -219.6 |     39 | _3238_/D
     1080 |       0 |     317 |      309 |      0 |   131 |   -9.405 |     -219.5 |     39 | _3238_/D
     1090 |       0 |     327 |      309 |      0 |   131 |   -9.405 |     -219.4 |     39 | _3238_/D
     1100 |       0 |     331 |      319 |      0 |   132 |   -9.405 |     -220.9 |     39 | _3238_/D
     1100 |       0 |     331 |      319 |      0 |   132 |   -9.405 |     -220.9 |     39 | _3238_/D
     1110 |       0 |     338 |      323 |      0 |   132 |   -9.405 |     -221.9 |     39 | _3238_/D
     1117 |       0 |     332 |      322 |      0 |   132 |   -9.405 |     -220.9 |     39 | _3238_/D
     1120 |       0 |     333 |      322 |      0 |   133 |   -9.405 |     -221.1 |     39 | _3238_/D
     1130 |       0 |     341 |      326 |      0 |   133 |   -9.405 |     -222.0 |     39 | _3238_/D
     1134 |       0 |     332 |      325 |      0 |   132 |   -9.405 |     -220.9 |     39 | _3238_/D
     1137 |       0 |     332 |      325 |      0 |   132 |   -9.405 |     -220.9 |     39 | _3238_/D
     1140 |       0 |     334 |      325 |      0 |   132 |   -9.405 |     -221.0 |     39 | _3238_/D
     1150 |       0 |     342 |      325 |      0 |   134 |   -9.405 |     -220.0 |     39 | _3238_/D
     1160 |       0 |     349 |      328 |      0 |   136 |   -9.405 |     -219.6 |     39 | _3238_/D
     1170 |       0 |     353 |      333 |      0 |   140 |   -9.405 |     -219.9 |     39 | _3238_/D
     1180 |       0 |     357 |      341 |      0 |   142 |   -9.405 |     -219.3 |     39 | _3238_/D
     1190 |       0 |     364 |      344 |      0 |   144 |   -9.405 |     -219.5 |     39 | _3238_/D
     1200 |       0 |     369 |      346 |      0 |   148 |   -9.405 |     -219.3 |     39 | _3238_/D
     1210 |       0 |     373 |      346 |      0 |   154 |   -9.405 |     -219.0 |     39 | _3238_/D
     1220 |       0 |     379 |      346 |      0 |   158 |   -9.405 |     -219.3 |     39 | _3238_/D
     1230 |       0 |     385 |      348 |      0 |   161 |   -9.405 |     -218.9 |     39 | _3238_/D
     1240 |       0 |     389 |      360 |      0 |   163 |   -9.405 |     -218.4 |     39 | _3238_/D
     1250 |       0 |     395 |      360 |      1 |   166 |   -9.405 |     -218.6 |     39 | _3238_/D
     1257 |       0 |     389 |      361 |      0 |   162 |   -9.405 |     -218.2 |     39 | _3238_/D
     1260 |       0 |     391 |      361 |      0 |   162 |   -9.405 |     -218.4 |     39 | _3238_/D
     1269 |       0 |     389 |      361 |      0 |   162 |   -9.405 |     -218.2 |     39 | _3238_/D
     1270 |       0 |     389 |      361 |      0 |   162 |   -9.405 |     -218.2 |     39 | _3238_/D
     1280 |       0 |     397 |      361 |      1 |   163 |   -9.405 |     -218.4 |     39 | _3238_/D
     1280 |       0 |     390 |      361 |      0 |   163 |   -9.405 |     -218.2 |     39 | _3238_/D
     1290 |       0 |     398 |      361 |      0 |   164 |   -9.405 |     -217.2 |     39 | _3238_/D
     1300 |       0 |     407 |      361 |      0 |   165 |   -9.405 |     -216.7 |     39 | _3238_/D
     1310 |       0 |     414 |      363 |      0 |   167 |   -9.405 |     -216.2 |     39 | _3238_/D
     1320 |       0 |     419 |      363 |      0 |   172 |   -9.407 |     -215.4 |     39 | _3238_/D
     1330 |       0 |     424 |      363 |      0 |   177 |   -9.407 |     -215.4 |     39 | _3238_/D
     1340 |       0 |     429 |      366 |      0 |   181 |   -9.407 |     -214.8 |     39 | _3238_/D
     1340 |       0 |     406 |      363 |      0 |   164 |   -9.405 |     -217.2 |     39 | _3238_/D
     1350 |       0 |     415 |      363 |      0 |   164 |   -9.405 |     -216.6 |     39 | _3238_/D
     1360 |       0 |     425 |      363 |      0 |   164 |   -9.405 |     -215.5 |     39 | _3238_/D
     1370 |       0 |     434 |      363 |      0 |   165 |   -9.407 |     -215.0 |     39 | _3238_/D
     1380 |       0 |     438 |      369 |      0 |   168 |   -9.420 |     -214.9 |     39 | _3238_/D
     1390 |       0 |     440 |      379 |      0 |   172 |   -9.420 |     -214.6 |     39 | _3238_/D
     1392 |       0 |     418 |      370 |      0 |   164 |   -9.405 |     -217.1 |     39 | _3238_/D
     1400 |       0 |     425 |      370 |      0 |   164 |   -9.405 |     -216.6 |     39 | _3238_/D
     1410 |       0 |     435 |      370 |      0 |   164 |   -9.405 |     -215.8 |     39 | _3238_/D
     1420 |       0 |     444 |      372 |      0 |   164 |   -9.407 |     -215.1 |     39 | _3238_/D
     1430 |       0 |     450 |      378 |      0 |   165 |   -9.420 |     -214.6 |     39 | _3238_/D
     1440 |       0 |     456 |      381 |      0 |   168 |   -9.420 |     -214.6 |     39 | _3238_/D
     1443 |       0 |     431 |      377 |      0 |   164 |   -9.405 |     -217.1 |     39 | _3238_/D
     1450 |       0 |     433 |      386 |      0 |   164 |   -9.405 |     -216.6 |     39 | _3238_/D
     1460 |       0 |     438 |      387 |      0 |   168 |   -9.404 |     -215.4 |     39 | _3238_/D
     1470 |       0 |     443 |      389 |      0 |   172 |   -9.404 |     -214.6 |     39 | _3238_/D
     1480 |       0 |     450 |      391 |      0 |   174 |   -9.404 |     -213.7 |     39 | _3238_/D
     1490 |       0 |     457 |      393 |      0 |   176 |   -9.404 |     -213.2 |     39 | _3238_/D
     1499 |       0 |     460 |      393 |      0 |   177 |   -9.404 |     -212.8 |     39 | _3238_/D
     1500 |       0 |     460 |      393 |      0 |   177 |   -9.404 |     -212.8 |     39 | _3238_/D
     1505 |       0 |     462 |      393 |      0 |   178 |   -9.404 |     -212.8 |     39 | _3238_/D
     1509 |       0 |     462 |      393 |      0 |   178 |   -9.404 |     -212.8 |     39 | _3238_/D
     1510 |       0 |     462 |      393 |      0 |   178 |   -9.404 |     -212.8 |     39 | _3238_/D
     1512 |       0 |     463 |      393 |      0 |   179 |   -9.404 |     -212.8 |     39 | _3238_/D
     1520 |       0 |     470 |      393 |      0 |   179 |   -9.404 |     -212.0 |     39 | _3238_/D
     1530 |       0 |     480 |      393 |      0 |   179 |   -9.404 |     -211.1 |     39 | _3238_/D
     1540 |       0 |     488 |      395 |      0 |   180 |   -9.404 |     -210.7 |     39 | _3238_/D
     1550 |       0 |     490 |      401 |      0 |   185 |   -9.404 |     -210.5 |     39 | _3238_/D
     1560 |       0 |     496 |      401 |      0 |   189 |   -9.404 |     -210.1 |     39 | _3238_/D
     1570 |       0 |     501 |      407 |      0 |   191 |   -9.404 |     -210.3 |     39 | _3238_/D
     1578 |       0 |     506 |      407 |      0 |   194 |   -9.404 |     -209.8 |     39 | _3238_/D
     1580 |       0 |     506 |      407 |      0 |   195 |   -9.404 |     -209.8 |     39 | _3238_/D
     1582 |       0 |     508 |      407 |      0 |   195 |   -9.404 |     -209.6 |     39 | _3238_/D
     1590 |       0 |     515 |      407 |      0 |   195 |   -9.404 |     -208.7 |     39 | _3238_/D
     1600 |       0 |     525 |      407 |      0 |   195 |   -9.404 |     -207.8 |     39 | _3238_/D
     1610 |       0 |     533 |      409 |      0 |   196 |   -9.404 |     -207.2 |     39 | _3238_/D
     1620 |       0 |     539 |      411 |      0 |   199 |   -9.435 |     -206.9 |     39 | _3238_/D
     1630 |       0 |     548 |      411 |      0 |   200 |   -9.435 |     -206.3 |     39 | _3238_/D
     1640 |       0 |     551 |      413 |      0 |   206 |   -9.435 |     -206.4 |     39 | _3238_/D
     1642 |       0 |     537 |      411 |      0 |   196 |   -9.404 |     -207.2 |     39 | _3238_/D
     1650 |       0 |     543 |      413 |      0 |   196 |   -9.435 |     -206.8 |     39 | _3238_/D
     1660 |       0 |     553 |      413 |      0 |   196 |   -9.435 |     -206.4 |     39 | _3238_/D
     1665 |       0 |     540 |      413 |      0 |   196 |   -9.404 |     -207.2 |     39 | _3238_/D
    1668* |       0 |     542 |      413 |      0 |   196 |   -9.227 |     -207.1 |     39 | _3238_/D
    1669* |       0 |     542 |      413 |      0 |   196 |   -9.227 |     -207.1 |     39 | _3238_/D
    1670* |       0 |     542 |      413 |      0 |   196 |   -9.227 |     -207.1 |     39 | _3238_/D
    1670* |       0 |     542 |      413 |      0 |   196 |   -9.227 |     -207.1 |     39 | _3238_/D
    1671* |       0 |     542 |      413 |      0 |   196 |   -9.227 |     -207.1 |     39 | _3238_/D
    1673* |       0 |     543 |      413 |      0 |   196 |   -9.227 |     -207.0 |     39 | _3238_/D
    1674* |       0 |     543 |      413 |      0 |   196 |   -9.227 |     -207.0 |     39 | _3238_/D
    1675* |       0 |     543 |      413 |      0 |   196 |   -9.227 |     -207.0 |     39 | _3238_/D
    1676* |       0 |     543 |      413 |      0 |   196 |   -9.227 |     -207.0 |     39 | _3238_/D
    1677* |       0 |     543 |      413 |      0 |   196 |   -9.227 |     -207.0 |     39 | _3238_/D
    1678* |       0 |     543 |      413 |      0 |   196 |   -9.227 |     -207.0 |     39 | _3238_/D
    1679* |       0 |     543 |      413 |      0 |   196 |   -9.227 |     -207.0 |     39 | _3238_/D
    1680* |       0 |     543 |      413 |      0 |   196 |   -9.227 |     -207.0 |     39 | _3238_/D
    1680* |       0 |     543 |      413 |      0 |   196 |   -9.227 |     -207.0 |     39 | _3238_/D
    1681* |       0 |     543 |      413 |      0 |   196 |   -9.227 |     -207.0 |     39 | _3238_/D
    1682* |       0 |     543 |      413 |      0 |   196 |   -9.227 |     -207.0 |     39 | _3238_/D
    1685* |       0 |     545 |      413 |      0 |   196 |   -9.227 |     -206.8 |     39 | _3238_/D
    1686* |       0 |     545 |      413 |      0 |   196 |   -9.227 |     -206.8 |     39 | _3238_/D
    1688* |       0 |     546 |      413 |      0 |   196 |   -9.227 |     -206.8 |     39 | _3238_/D
    1689* |       0 |     546 |      413 |      0 |   196 |   -9.227 |     -206.8 |     39 | _3238_/D
    1690* |       0 |     546 |      413 |      0 |   196 |   -9.227 |     -206.8 |     39 | _3238_/D
    1690* |       0 |     546 |      413 |      0 |   196 |   -9.227 |     -206.8 |     39 | _3238_/D
    1691* |       0 |     546 |      413 |      0 |   196 |   -9.227 |     -206.8 |     39 | _3238_/D
    1692* |       0 |     546 |      413 |      0 |   196 |   -9.227 |     -206.8 |     39 | _3238_/D
    1693* |       0 |     546 |      413 |      0 |   196 |   -9.227 |     -206.8 |     39 | _3238_/D
    1694* |       0 |     546 |      413 |      0 |   196 |   -9.227 |     -206.8 |     39 | _3238_/D
    1695* |       0 |     546 |      413 |      0 |   196 |   -9.227 |     -206.8 |     39 | _3238_/D
    1696* |       0 |     546 |      413 |      0 |   196 |   -9.227 |     -206.8 |     39 | _3238_/D
    1697* |       0 |     546 |      413 |      0 |   196 |   -9.227 |     -206.8 |     39 | _3238_/D
    1698* |       0 |     546 |      413 |      0 |   196 |   -9.227 |     -206.8 |     39 | _3238_/D
    1699* |       0 |     546 |      413 |      0 |   196 |   -9.227 |     -206.8 |     39 | _3238_/D
    1700* |       0 |     546 |      413 |      0 |   196 |   -9.227 |     -206.8 |     39 | _3238_/D
    1701* |       0 |     546 |      413 |      0 |   196 |   -9.227 |     -206.8 |     39 | _3238_/D
    1702* |       0 |     546 |      413 |      0 |   196 |   -9.227 |     -206.8 |     39 | _3238_/D
    1703* |       0 |     546 |      413 |      0 |   196 |   -9.227 |     -206.8 |     39 | _3238_/D
    1704* |       0 |     546 |      413 |      0 |   196 |   -9.227 |     -206.8 |     39 | _3238_/D
    1705* |       0 |     546 |      413 |      0 |   196 |   -9.227 |     -206.8 |     39 | _3238_/D
    1706* |       0 |     546 |      413 |      0 |   196 |   -9.227 |     -206.8 |     39 | _3238_/D
    1707* |       0 |     546 |      413 |      0 |   196 |   -9.227 |     -206.8 |     39 | _3238_/D
    1708* |       0 |     546 |      413 |      0 |   196 |   -9.227 |     -206.8 |     39 | _3238_/D
    1709* |       0 |     546 |      413 |      0 |   196 |   -9.227 |     -206.8 |     39 | _3238_/D
    1710* |       0 |     546 |      413 |      0 |   196 |   -9.227 |     -206.8 |     39 | _3238_/D
    1710* |       0 |     546 |      413 |      0 |   196 |   -9.227 |     -206.8 |     39 | _3238_/D
    final |       0 |     546 |      413 |      0 |   196 |   -9.227 |     -206.8 |     39 | _3238_/D
---------------------------------------------------------------------------------------------------
[INFO RSZ-0045] Inserted 139 buffers, 1 to split loads.
[INFO RSZ-0041] Resized 546 instances.
[INFO RSZ-0043] Swapped pins on 196 instances.
[WARNING RSZ-0062] Unable to repair all setup violations.
[INFO RSZ-0033] No hold violations found.
Placement Analysis
---------------------------------
total displacement       1180.3 u
average displacement        0.2 u
