clock_ns,clock_ns_reported,setup_wns_ns,setup_tns_ns,hold_wns_ns,hold_tns_ns,setup_vio_count,hold_vio_count,max_slew_violation_count,max_cap_violation_count,core_area_um2,die_area_um2,instance_count,utilization_pct,wire_length_um,vias_count,power_total_W,power_internal_W,power_switching_W,power_leakage_W,power_source,power_status,drc_errors,drc_errors_route,drc_errors_klayout,drc_errors_magic,lvs_errors,antenna_violations,antenna_violations_route,antenna_violating_nets,antenna_violating_pins,ir_drop_worst_V,ir_status,power_fair_sta_rpt,status
40.125,,0,0,0,0,0,0,0,0,422838,445154,12342,0.113888,109287,32383,1.2744709253311157,,,,metrics.json,OK,0,0,0,0,0,0,0,0,0,0.607,OK,,SIGNOFF_PASS
